RecordNumber,Zipcode,ZipCodeType,City,State,Lat,Long,Country
65592,46360,STANDARD,TOWN OF PINES,IN,41.71,-86.87,US
65593,46360,STANDARD,TRAIL CREEK,IN,41.71,-86.87,US
65594,46360,STANDARD,MICH CITY,IN,41.71,-86.87,US
65596,46057,STANDARD,MICHIGANTOWN,IN,40.32,-86.39,US
65597,46057,STANDARD,BOYLESTON,IN,40.32,-86.39,US
65598,46540,STANDARD,MIDDLEBURY,IN,41.67,-85.7,US
65599,47356,STANDARD,MIDDLETOWN,IN,40.05,-85.54,US
65601,46542,STANDARD,MILFORD,IN,41.41,-85.84,US
65602,46365,STANDARD,MILL CREEK,IN,41.53,-86.54,US
65603,46543,STANDARD,MILLERSBURG,IN,41.52,-85.69,US
65604,46156,STANDARD,MILROY,IN,39.49,-85.51,US
65605,47357,STANDARD,MILTON,IN,39.78,-85.15,US
65606,46544,STANDARD,MISHAWAKA,IN,41.66,-86.16,US
65607,46545,STANDARD,MISHAWAKA,IN,41.66,-86.16,US
65609,47446,STANDARD,MITCHELL,IN,38.73,-86.47,US
65610,47446,STANDARD,BRYANTSVILLE,IN,38.73,-86.47,US
65611,47446,STANDARD,GEORGIA,IN,38.73,-86.47,US
65612,47446,STANDARD,LAWRENCEPORT,IN,38.73,-86.47,US
65613,47446,STANDARD,RIVER VALE,IN,38.73,-86.47,US
65614,47446,STANDARD,STONINGTON,IN,38.73,-86.47,US
65615,47446,STANDARD,YOCKEY,IN,38.73,-86.47,US
65616,47358,STANDARD,MODOC,IN,40.04,-85.12,US
65618,47959,STANDARD,MONON,IN,40.86,-86.87,US
65619,46772,STANDARD,MONROE,IN,40.74,-84.94,US
65620,46772,STANDARD,COPPESS CORNER,IN,40.74,-84.94,US
65621,47557,STANDARD,MONROE CITY,IN,38.61,-87.35,US
65622,46773,STANDARD,MONROEVILLE,IN,40.97,-84.86,US
65623,46773,STANDARD,MONROEVL,IN,40.97,-84.86,US
65624,46773,STANDARD,BOSTON CORNER,IN,40.97,-84.86,US
65625,46773,STANDARD,DIXON,IN,40.97,-84.86,US
65626,46773,STANDARD,TILLMAN,IN,40.97,-84.86,US
65627,46773,STANDARD,TOWNLEY,IN,40.97,-84.86,US
65628,46773,STANDARD,ZULU,IN,40.97,-84.86,US
65629,46157,STANDARD,MONROVIA,IN,39.57,-86.5,US
65630,46960,STANDARD,MONTEREY,IN,41.15,-86.48,US
65631,46968,STANDARD,ORA,IN,41.21,-86.52,US
65632,47862,STANDARD,MONTEZUMA,IN,39.79,-87.36,US
65633,47862,STANDARD,ARMIESBURG,IN,39.79,-87.36,US
65634,47862,STANDARD,RESERVE,IN,39.79,-87.36,US
65635,47862,STANDARD,WEST UNION,IN,39.79,-87.36,US
65636,47558,STANDARD,MONTGOMERY,IN,38.66,-87.04,US
65637,47558,STANDARD,CORNING,IN,38.66,-87.04,US
65638,47558,STANDARD,GLENDALE,IN,38.66,-87.04,US
65639,47558,STANDARD,HUDSONVILLE,IN,38.66,-87.04,US
65640,47960,STANDARD,MONTICELLO,IN,40.74,-86.76,US
65641,47960,STANDARD,INDIANA BEACH,IN,40.74,-86.76,US
65643,47359,STANDARD,MONTPELIER,IN,40.55,-85.28,US
65644,47359,STANDARD,MCNATTS,IN,40.55,-85.28,US
65645,47359,STANDARD,NOTTINGHAM,IN,40.55,-85.28,US
65646,47360,STANDARD,MOORELAND,IN,39.99,-85.25,US
65647,46158,STANDARD,MOORESVILLE,IN,39.61,-86.37,US
65648,46160,STANDARD,MORGANTOWN,IN,39.37,-86.25,US
65649,46160,STANDARD,BEAN BLOSSOM,IN,39.37,-86.25,US
65650,46160,STANDARD,FRUITDALE,IN,39.37,-86.25,US
65651,47963,STANDARD,MOROCCO,IN,40.94,-87.45,US
65652,46161,STANDARD,MORRISTOWN,IN,39.67,-85.69,US
65653,46161,STANDARD,FREEPORT,IN,39.67,-85.69,US
65656,46058,STANDARD,MULBERRY,IN,40.34,-86.66,US
65657,46058,STANDARD,FRANKFORT,IN,40.34,-86.66,US
65658,47302,STANDARD,MUNCIE,IN,40.19,-85.39,US
65659,47302,STANDARD,BREEZEWOOD PARK,IN,40.19,-85.39,US
65660,47302,STANDARD,BREEZEWOOD PK,IN,40.19,-85.39,US
65661,47302,STANDARD,COWAN,IN,40.19,-85.39,US
65662,47302,STANDARD,HYDE PARK,IN,40.19,-85.39,US
65663,47302,STANDARD,MEDFORD,IN,40.19,-85.39,US
65664,47302,STANDARD,NEW BURLINGTN,IN,40.19,-85.39,US
65665,47302,STANDARD,NEW BURLINGTON,IN,40.19,-85.39,US
65666,47302,STANDARD,PROGRESS,IN,40.19,-85.39,US
65667,47303,STANDARD,MUNCIE,IN,40.19,-85.39,US
65668,47303,STANDARD,ANTHONY,IN,40.19,-85.39,US
65669,47303,STANDARD,COOK ACRES,IN,40.19,-85.39,US
65670,47303,STANDARD,COUNTRY TERR,IN,40.19,-85.39,US
65671,47303,STANDARD,COUNTRY TERRACE,IN,40.19,-85.39,US
65672,47303,STANDARD,DESOTO,IN,40.19,-85.39,US
65673,47303,STANDARD,HAMILTON PARK,IN,40.19,-85.39,US
65674,47303,STANDARD,ROYERTON,IN,40.19,-85.39,US
65675,47303,STANDARD,WOODLAWN PARK,IN,40.19,-85.39,US
65676,47304,STANDARD,MUNCIE,IN,40.19,-85.39,US
65677,47304,STANDARD,BREWINGTON WDS,IN,40.19,-85.39,US
65678,47304,STANDARD,BREWINGTON WOODS,IN,40.19,-85.39,US
65679,47304,STANDARD,CAMMACK,IN,40.19,-85.39,US
65680,47304,STANDARD,WEST ACRES,IN,40.19,-85.39,US
65681,47304,STANDARD,WESTPORT ADDITION,IN,40.19,-85.39,US
65682,47304,STANDARD,WESTPORT ADDN,IN,40.19,-85.39,US
65683,47305,STANDARD,MUNCIE,IN,40.19,-85.39,US
65689,46550,STANDARD,NAPPANEE,IN,41.44,-85.98,US
65690,47448,STANDARD,NASHVILLE,IN,39.2,-86.23,US
65691,47448,STANDARD,ANNANDALE EST,IN,39.2,-86.23,US
65692,47448,STANDARD,ANNANDALE ESTATES,IN,39.2,-86.23,US
65693,47448,STANDARD,BELMONT,IN,39.2,-86.23,US
65694,47448,STANDARD,CLOUD CREST HILLS,IN,39.2,-86.23,US
65695,47448,STANDARD,CLOUD CRST HLS,IN,39.2,-86.23,US
65696,47448,STANDARD,COFFEY SUBDIV,IN,39.2,-86.23,US
65697,47448,STANDARD,COFFEY SUBDIVISION,IN,39.2,-86.23,US
65698,47448,STANDARD,ELKINSVILLE,IN,39.2,-86.23,US
65699,47448,STANDARD,GNAW BONE,IN,39.2,-86.23,US
65700,47448,STANDARD,STORY,IN,39.2,-86.23,US
65701,47448,STANDARD,TREVLAC,IN,39.2,-86.23,US
65702,47449,STANDARD,NEWBERRY,IN,38.92,-87.01,US
65703,46552,STANDARD,NEW CARLISLE,IN,41.7,-86.51,US
65704,46552,STANDARD,HUDSON LAKE,IN,41.7,-86.51,US
65705,47362,STANDARD,NEW CASTLE,IN,39.92,-85.36,US
65706,47362,STANDARD,CADIZ,IN,39.92,-85.36,US
65707,47362,STANDARD,HENRY,IN,39.92,-85.36,US
65708,47362,STANDARD,MESSICK,IN,39.92,-85.36,US
65709,47362,STANDARD,MILLVILLE,IN,39.92,-85.36,US
65710,47362,STANDARD,WESTWOOD,IN,39.92,-85.36,US
65712,46774,STANDARD,NEW HAVEN,IN,41.06,-85.02,US
65713,46774,STANDARD,GAR CREEK,IN,41.06,-85.02,US
65714,46774,STANDARD,MEADOWBROOK,IN,41.06,-85.02,US
65715,46774,STANDARD,MILAN CENTER,IN,41.06,-85.02,US
65716,46774,STANDARD,NEW HAVEN HEIGHTS,IN,41.06,-85.02,US
65717,46774,STANDARD,TANGLEWOOD,IN,41.06,-85.02,US
65718,46774,STANDARD,THURMAN,IN,41.06,-85.02,US
65721,46163,STANDARD,NEW PALESTINE,IN,39.72,-85.89,US
65722,46163,STANDARD,BROOKVILLE HEIGHTS,IN,39.72,-85.89,US
65723,46163,STANDARD,BROOKVILLE HTS,IN,39.72,-85.89,US
65724,46553,STANDARD,NEW PARIS,IN,41.5,-85.82,US
65727,47967,STANDARD,NEW RICHMOND,IN,40.19,-86.97,US
65728,47968,STANDARD,NEW ROSS,IN,39.96,-86.71,US
65730,46164,STANDARD,NINEVEH,IN,39.38,-86.08,US
65731,46164,STANDARD,PRINCES LAKES,IN,39.38,-86.08,US
65732,46060,STANDARD,NOBLESVILLE,IN,40.05,-86.03,US
65733,46060,STANDARD,STRAWTOWN,IN,40.05,-86.03,US
65735,46062,STANDARD,NOBLESVILLE,IN,40.05,-86.03,US
65736,46062,STANDARD,WESTFIELD,IN,40.05,-86.03,US
65737,47264,STANDARD,NORMAN,IN,38.95,-86.22,US
65738,46366,STANDARD,NORTH JUDSON,IN,41.21,-86.77,US
65739,46554,STANDARD,NORTH LIBERTY,IN,41.53,-86.43,US
65740,46943,STANDARD,LAKETON,IN,40.99,-85.87,US
65741,46962,STANDARD,NORTH MANCHESTER,IN,41,-85.77,US
65742,46962,STANDARD,N MANCHESTER,IN,41,-85.77,US
65743,46165,STANDARD,NORTH SALEM,IN,39.85,-86.64,US
65744,47265,STANDARD,NORTH VERNON,IN,39,-85.63,US
65745,47265,STANDARD,QUEENSVILLE,IN,39,-85.63,US
65746,46555,STANDARD,NORTH WEBSTER,IN,41.32,-85.69,US
65750,47561,STANDARD,OAKTOWN,IN,38.87,-87.44,US
65751,47561,STANDARD,EMISON,IN,38.87,-87.44,US
65752,47561,STANDARD,BUSSERON,IN,38.87,-87.44,US
65753,47561,STANDARD,WIDNER,IN,38.87,-87.44,US
65755,47562,STANDARD,ODON,IN,38.84,-86.98,US
65756,47562,STANDARD,FARLEN,IN,38.84,-86.98,US
65757,47562,STANDARD,RAGLESVILLE,IN,38.84,-86.98,US
65759,47451,STANDARD,OOLITIC,IN,38.89,-86.52,US
65761,46776,STANDARD,ORLAND,IN,41.73,-85.17,US
65762,46776,STANDARD,WALL LAKE,IN,41.73,-85.17,US
65763,47452,STANDARD,ORLEANS,IN,38.66,-86.45,US
65764,47452,STANDARD,BROMER,IN,38.66,-86.45,US
65765,47452,STANDARD,NORTHEAST,IN,38.66,-86.45,US
65766,47452,STANDARD,ORANGEVILLE,IN,38.66,-86.45,US
65767,47452,STANDARD,PUMPKIN CENTER,IN,38.66,-86.45,US
65768,47452,STANDARD,PUMPKIN CTR,IN,38.66,-86.45,US
65769,47452,STANDARD,SYRIA,IN,38.66,-86.45,US
65770,46561,STANDARD,OSCEOLA,IN,41.66,-86.07,US
65771,46777,STANDARD,OSSIAN,IN,40.87,-85.16,US
65772,46777,STANDARD,KINGSLAND,IN,40.87,-85.16,US
65773,46777,STANDARD,TOCSIN,IN,40.87,-85.16,US
65774,47970,STANDARD,OTTERBEIN,IN,40.49,-87.1,US
65775,47564,STANDARD,OTWELL,IN,38.48,-87.1,US
65776,47564,STANDARD,IVA,IN,38.48,-87.1,US
65777,47453,STANDARD,OWENSBURG,IN,38.94,-86.75,US
65778,47453,STANDARD,DRESDEN,IN,38.94,-86.75,US
65779,47971,STANDARD,OXFORD,IN,40.52,-87.24,US
65780,47454,STANDARD,PAOLI,IN,38.55,-86.46,US
65781,47454,STANDARD,BRAXTON,IN,38.55,-86.46,US
65782,47454,STANDARD,CHAMBERSBURG,IN,38.55,-86.46,US
65783,47454,STANDARD,STAMPERS CREEK,IN,38.55,-86.46,US
65784,47454,STANDARD,STAMPERS CRK,IN,38.55,-86.46,US
65785,47454,STANDARD,WILDWOOD LAKE,IN,38.55,-86.46,US
65786,47454,STANDARD,YOUNGS CREEK,IN,38.55,-86.46,US
65787,46166,STANDARD,PARAGON,IN,39.39,-86.56,US
65788,47270,STANDARD,PARIS CROSSING,IN,38.85,-85.74,US
65789,47270,STANDARD,PARIS XING,IN,38.85,-85.74,US
65790,47368,STANDARD,PARKER CITY,IN,40.18,-85.2,US
65791,47368,STANDARD,PARKER,IN,40.18,-85.2,US
65792,47368,STANDARD,WINDSOR,IN,40.18,-85.2,US
65795,46064,STANDARD,PENDLETON,IN,40,-85.74,US
65796,46064,STANDARD,HUNTSVILLE,IN,40,-85.74,US
65797,47369,STANDARD,PENNVILLE,IN,40.49,-85.14,US
65798,47369,STANDARD,BALBEE,IN,40.49,-85.14,US
65799,47974,STANDARD,PERRYSVILLE,IN,40.05,-87.43,US
65803,46959,STANDARD,MIAMI,IN,40.6,-85.97,US
65804,46961,STANDARD,NEW WAVERLY,IN,40.77,-86.19,US
65805,46970,STANDARD,PERU,IN,40.75,-86.06,US
65806,46971,STANDARD,GRISSOM ARB,IN,40.65,-86.14,US
65807,46971,STANDARD,GRISSOM AIR RESERVE BASE,IN,40.65,-86.14,US
65808,46971,STANDARD,PERU,IN,40.65,-86.14,US
65809,46971,STANDARD,GRISSOM A R B,IN,40.65,-86.14,US
65810,47567,STANDARD,PETERSBURG,IN,38.49,-87.28,US
65811,47567,STANDARD,ALFORD,IN,38.49,-87.28,US
65812,47567,STANDARD,ALGIERS,IN,38.49,-87.28,US
65813,47567,STANDARD,BOWMAN,IN,38.49,-87.28,US
65814,47567,STANDARD,GLEZEN,IN,38.49,-87.28,US
65815,47567,STANDARD,LITTLE,IN,38.49,-87.28,US
65816,47567,STANDARD,LOGAN,IN,38.49,-87.28,US
65817,47567,STANDARD,OATSVILLE,IN,38.49,-87.28,US
65818,47567,STANDARD,WEST PETERSBURG,IN,38.49,-87.28,US
65819,47567,STANDARD,WILLISVILLE,IN,38.49,-87.28,US
65821,46562,STANDARD,PIERCETON,IN,41.19,-85.7,US
65822,46562,STANDARD,SIDNEY,IN,41.19,-85.7,US
65823,47866,STANDARD,PIMENTO,IN,39.28,-87.36,US
65824,47975,STANDARD,PINE VILLAGE,IN,40.44,-87.25,US
65825,46167,STANDARD,PITTSBORO,IN,39.86,-86.46,US
65826,46168,STANDARD,PLAINFIELD,IN,39.7,-86.38,US
65827,46168,STANDARD,CARTERSBURG,IN,39.7,-86.38,US
65828,47568,STANDARD,PLAINVILLE,IN,38.8,-87.15,US
65829,47568,STANDARD,BOGARD,IN,38.8,-87.15,US
65830,47568,STANDARD,CORNETTSVILLE,IN,38.8,-87.15,US
65831,47568,STANDARD,EPSOM,IN,38.8,-87.15,US
65832,46779,STANDARD,PLEASANT LAKE,IN,41.58,-85.01,US
65833,46779,STANDARD,GOLDEN LAKE,IN,41.58,-85.01,US
65836,46563,STANDARD,PLYMOUTH,IN,41.34,-86.31,US
65837,46563,STANDARD,INWOOD,IN,41.34,-86.31,US
65838,47868,STANDARD,POLAND,IN,39.45,-86.97,US
65839,47868,STANDARD,ATKINSONVILLE,IN,39.45,-86.97,US
65840,47868,STANDARD,GREYBROOK LAKE,IN,39.45,-86.97,US
65841,47868,STANDARD,HOOSIER HIGHLANDS,IN,39.45,-86.97,US
65842,47868,STANDARD,JORDAN,IN,39.45,-86.97,US
65843,46781,STANDARD,PONETO,IN,40.65,-85.22,US
65844,46368,STANDARD,PORTAGE,IN,41.58,-87.18,US
65845,46368,STANDARD,OGDEN DUNES,IN,41.58,-87.18,US
65846,47371,STANDARD,PORTLAND,IN,40.43,-84.98,US
65847,47371,STANDARD,ANTIVILLE,IN,40.43,-84.98,US
65848,47371,STANDARD,BELLEFOUNTAIN,IN,40.43,-84.98,US
65849,47371,STANDARD,BLAINE,IN,40.43,-84.98,US
65850,47371,STANDARD,BLUFF POINT,IN,40.43,-84.98,US
65851,47371,STANDARD,BOUNDRY,IN,40.43,-84.98,US
65852,47371,STANDARD,BRICE,IN,40.43,-84.98,US
65853,47371,STANDARD,COLLEGE CNR,IN,40.43,-84.98,US
65854,47371,STANDARD,COLLEGE CORNER,IN,40.43,-84.98,US
65855,47371,STANDARD,COLLETT,IN,40.43,-84.98,US
65856,47371,STANDARD,COMO,IN,40.43,-84.98,US
65857,47371,STANDARD,LIBER,IN,40.43,-84.98,US
65858,47371,STANDARD,NEW MOUNT PLEASANT,IN,40.43,-84.98,US
65859,47371,STANDARD,NEW MT PLEASANT,IN,40.43,-84.98,US
65860,47371,STANDARD,NOBLE,IN,40.43,-84.98,US
65861,47371,STANDARD,POWERS,IN,40.43,-84.98,US
65862,47371,STANDARD,WESTCHESTER,IN,40.43,-84.98,US
65863,47381,STANDARD,SALAMONIA,IN,40.38,-84.86,US
65864,47381,STANDARD,SALOMONIA,IN,40.38,-84.86,US
65869,47456,STANDARD,QUINCY,IN,39.43,-86.79,US
65870,47456,STANDARD,LAKE MAXINE,IN,39.43,-86.79,US
65871,47373,STANDARD,REDKEY,IN,40.34,-85.15,US
65872,46171,STANDARD,REELSVILLE,IN,39.53,-86.95,US
65873,47977,STANDARD,REMINGTON,IN,40.76,-87.15,US
65874,47978,STANDARD,RENSSELAER,IN,40.93,-87.14,US
65875,47978,STANDARD,COLLEGEVILLE,IN,40.93,-87.14,US
65876,47980,STANDARD,REYNOLDS,IN,40.74,-86.87,US
65877,47374,STANDARD,RICHMOND,IN,39.82,-84.88,US
65878,47374,STANDARD,CHESTER,IN,39.82,-84.88,US
65879,47374,STANDARD,EAST HAVEN,IN,39.82,-84.88,US
65880,47374,STANDARD,GATEWAY SHOPPING CENTER,IN,39.82,-84.88,US
65881,47374,STANDARD,GATEWAY SHOPPING CTR,IN,39.82,-84.88,US
65882,47374,STANDARD,MIDDLEBORO,IN,39.82,-84.88,US
65883,47374,STANDARD,RICHMOND SQ,IN,39.82,-84.88,US
65884,47374,STANDARD,RICHMOND SQUARE,IN,39.82,-84.88,US
65885,47374,STANDARD,SPRING GROVE,IN,39.82,-84.88,US
65886,47374,STANDARD,SPRING GROVE HEIGHTS,IN,39.82,-84.88,US
65887,47374,STANDARD,SPRING GRV HTS,IN,39.82,-84.88,US
65888,47374,STANDARD,WHITEWATER,IN,39.82,-84.88,US
65890,47380,STANDARD,RIDGEVILLE,IN,40.28,-85.02,US
65891,47380,STANDARD,DEERFIELD,IN,40.28,-85.02,US
65892,47380,STANDARD,RANDOLPH,IN,40.28,-85.02,US
65894,46172,STANDARD,ROACHDALE,IN,39.84,-86.8,US
65895,46172,STANDARD,BARNARD,IN,39.84,-86.8,US
65896,46172,STANDARD,FINCASTLE,IN,39.84,-86.8,US
65897,46172,STANDARD,NEW MAYSVILLE,IN,39.84,-86.8,US
65898,46974,STANDARD,ROANN,IN,40.91,-85.92,US
65899,46783,STANDARD,ROANOKE,IN,40.96,-85.37,US
65900,46975,STANDARD,ROCHESTER,IN,41.06,-86.19,US
65903,47872,STANDARD,ROCKVILLE,IN,39.76,-87.23,US
65904,47872,STANDARD,JUDSON,IN,39.76,-87.23,US
65905,47872,STANDARD,CATLIN,IN,39.76,-87.23,US
65906,47872,STANDARD,COLOMA,IN,39.76,-87.23,US
65907,47872,STANDARD,GUION,IN,39.76,-87.23,US
65908,47872,STANDARD,HOLLANDSBURG,IN,39.76,-87.23,US
65909,47872,STANDARD,MANSFIELD,IN,39.76,-87.23,US
65910,47872,STANDARD,MILLIGAN,IN,39.76,-87.23,US
65911,47872,STANDARD,NYESVILLE,IN,39.76,-87.23,US
65912,46371,STANDARD,ROLLING PRAIRIE,IN,41.68,-86.6,US
65913,46371,STANDARD,ROLLING PR,IN,41.68,-86.6,US
65914,46784,STANDARD,ROME CITY,IN,41.48,-85.35,US
65915,47981,STANDARD,ROMNEY,IN,40.25,-86.91,US
65916,47874,STANDARD,ROSEDALE,IN,39.62,-87.28,US
65917,47874,STANDARD,ATHERTON,IN,39.62,-87.28,US
65918,47874,STANDARD,COAL BLUFF,IN,39.62,-87.28,US
65919,47874,STANDARD,COXVILLE,IN,39.62,-87.28,US
65920,47874,STANDARD,DIAMOND,IN,39.62,-87.28,US
65921,47874,STANDARD,FLORIDA,IN,39.62,-87.28,US
65922,47874,STANDARD,JESSUP,IN,39.62,-87.28,US
65923,47874,STANDARD,LYFORD,IN,39.62,-87.28,US
65924,47874,STANDARD,NORTHPINE ESTATES,IN,39.62,-87.28,US
65925,47874,STANDARD,NUMA,IN,39.62,-87.28,US
65926,47874,STANDARD,WEST ATHERTON,IN,39.62,-87.28,US
65928,46065,STANDARD,ROSSVILLE,IN,40.42,-86.59,US
65929,46978,STANDARD,ROYAL CENTER,IN,40.86,-86.5,US
65931,46173,STANDARD,RUSHVILLE,IN,39.61,-85.44,US
65932,46175,STANDARD,RUSSELLVILLE,IN,39.85,-86.98,US
65933,46979,STANDARD,RUSSIAVILLE,IN,40.41,-86.27,US
65934,47575,STANDARD,SAINT ANTHONY,IN,38.33,-86.82,US
65935,47575,STANDARD,KYANA,IN,38.33,-86.82,US
65936,47575,STANDARD,ST ANTHONY,IN,38.33,-86.82,US
65939,46785,STANDARD,SAINT JOE,IN,41.31,-84.9,US
65940,46785,STANDARD,ST JOE,IN,41.31,-84.9,US
65941,46373,STANDARD,SAINT JOHN,IN,41.44,-87.47,US
65942,46373,STANDARD,DYER,IN,41.44,-87.47,US
65943,46373,STANDARD,ST JOHN,IN,41.44,-87.47,US
65947,47577,STANDARD,SAINT MEINRAD,IN,38.18,-86.85,US
65948,47577,STANDARD,ST MEINRAD,IN,38.18,-86.85,US
65949,47272,STANDARD,SAINT PAUL,IN,39.42,-85.62,US
65950,47272,STANDARD,ST PAUL,IN,39.42,-85.62,US
65951,47578,STANDARD,SANDBORN,IN,38.89,-87.18,US
65952,46374,STANDARD,SAN PIERRE,IN,41.21,-86.86,US
65953,47579,STANDARD,SANTA CLAUS,IN,38.11,-86.92,US
65954,47579,STANDARD,CHRISTMAS LAKE VILLAGE,IN,38.11,-86.92,US
65955,47579,STANDARD,CHRISTMAS LK,IN,38.11,-86.92,US
65956,47579,STANDARD,XMAS LK VLG,IN,38.11,-86.92,US
65957,47579,STANDARD,XMAS LAKE VLG,IN,38.11,-86.92,US
65959,46375,STANDARD,SCHERERVILLE,IN,41.48,-87.44,US
65961,47273,STANDARD,SCIPIO,IN,39.07,-85.72,US
65966,47383,STANDARD,SELMA,IN,40.18,-85.27,US
65967,47383,STANDARD,HILLS AND DALES,IN,40.18,-85.27,US
65968,47383,STANDARD,HLLS & DLES,IN,40.18,-85.27,US
65969,47383,STANDARD,SMITHFIELD,IN,40.18,-85.27,US
65971,47274,STANDARD,SEYMOUR,IN,38.95,-85.88,US
65972,47274,STANDARD,LUTHERAN LAKE,IN,38.95,-85.88,US
65973,46068,STANDARD,SHARPSVILLE,IN,40.37,-86.08,US
65974,46068,STANDARD,NEVADA,IN,40.37,-86.08,US
65975,47879,STANDARD,SHELBURN,IN,39.17,-87.39,US
65976,47879,STANDARD,CURRY,IN,39.17,-87.39,US
65977,47879,STANDARD,EAST SHELBURN,IN,39.17,-87.39,US
65978,47879,STANDARD,JACKSON HILL,IN,39.17,-87.39,US
65979,47879,STANDARD,SCOTT CITY,IN,39.17,-87.39,US
65980,47879,STANDARD,WILFRED,IN,39.17,-87.39,US
65982,46176,STANDARD,SHELBYVILLE,IN,39.52,-85.77,US
65984,46069,STANDARD,SHERIDAN,IN,40.13,-86.21,US
65985,46565,STANDARD,SHIPSHEWANA,IN,41.67,-85.57,US
65986,47384,STANDARD,SHIRLEY,IN,39.89,-85.57,US
65987,47384,STANDARD,GRANT CITY,IN,39.89,-85.57,US
65988,47581,STANDARD,SHOALS,IN,38.66,-86.79,US
65989,47581,STANDARD,CALE,IN,38.66,-86.79,US
65990,47581,STANDARD,DOVER HILL,IN,38.66,-86.79,US
65991,47581,STANDARD,EAST SHOALS,IN,38.66,-86.79,US
65992,47581,STANDARD,HALBERT,IN,38.66,-86.79,US
65993,47581,STANDARD,HINDOSTAN FALLS,IN,38.66,-86.79,US
65994,47581,STANDARD,HINDOSTAN FLS,IN,38.66,-86.79,US
65995,47581,STANDARD,INDIAN SPRINGS,IN,38.66,-86.79,US
65996,47581,STANDARD,IRONTON,IN,38.66,-86.79,US
65997,47581,STANDARD,ROLLINS,IN,38.66,-86.79,US
65998,47581,STANDARD,TRINITY SPRGS,IN,38.66,-86.79,US
65999,47581,STANDARD,TRINITY SPRINGS,IN,38.66,-86.79,US
66000,47581,STANDARD,WILLOW VALLEY,IN,38.66,-86.79,US
66001,47581,STANDARD,WINDOM,IN,38.66,-86.79,US
66002,46982,STANDARD,SILVER LAKE,IN,41.07,-85.89,US
66004,47459,STANDARD,SOLSBERRY,IN,39.12,-86.75,US
66005,47459,STANDARD,HENDRICKSVILLE,IN,39.12,-86.75,US
66006,47459,STANDARD,HENDRICKSVLE,IN,39.12,-86.75,US
66007,47459,STANDARD,NEWARK,IN,39.12,-86.75,US
66009,46601,STANDARD,SOUTH BEND,IN,41.67,-86.26,US
66010,46601,STANDARD,S BEND,IN,41.67,-86.26,US
66011,46601,STANDARD,SO BEND,IN,41.67,-86.26,US
66012,46613,STANDARD,SOUTH BEND,IN,41.67,-86.26,US
66013,46614,STANDARD,SOUTH BEND,IN,41.67,-86.26,US
66014,46615,STANDARD,SOUTH BEND,IN,41.67,-86.26,US
66015,46616,STANDARD,SOUTH BEND,IN,41.67,-86.26,US
66016,46617,STANDARD,SOUTH BEND,IN,41.67,-86.26,US
66017,46619,STANDARD,SOUTH BEND,IN,41.67,-86.26,US
66021,46628,STANDARD,SOUTH BEND,IN,41.67,-86.26,US
66022,46628,STANDARD,LYDICK,IN,41.67,-86.26,US
66024,46635,STANDARD,SOUTH BEND,IN,41.67,-86.26,US
66025,46637,STANDARD,SOUTH BEND,IN,41.67,-86.26,US
66026,46637,STANDARD,ROSELAND,IN,41.67,-86.26,US
66034,46787,STANDARD,SOUTH WHITLEY,IN,41.08,-85.62,US
66035,46787,STANDARD,COLLAMER,IN,41.08,-85.62,US
66036,46787,STANDARD,LUTHER,IN,41.08,-85.62,US
66037,46787,STANDARD,TUNKER,IN,41.08,-85.62,US
66038,47460,STANDARD,SPENCER,IN,39.28,-86.76,US
66039,47460,STANDARD,ADEL,IN,39.28,-86.76,US
66040,47460,STANDARD,CARP,IN,39.28,-86.76,US
66041,47460,STANDARD,CATARACT,IN,39.28,-86.76,US
66042,47460,STANDARD,FREEMAN,IN,39.28,-86.76,US
66043,47460,STANDARD,HEIGHTS CORNER,IN,39.28,-86.76,US
66044,47460,STANDARD,HTS CRNR,IN,39.28,-86.76,US
66045,47460,STANDARD,NEW HOPE,IN,39.28,-86.76,US
66046,47460,STANDARD,POTTERSVILLE,IN,39.28,-86.76,US
66047,47460,STANDARD,ROMONA,IN,39.28,-86.76,US
66048,47460,STANDARD,VANDALIA,IN,39.28,-86.76,US
66049,47460,STANDARD,VILAS,IN,39.28,-86.76,US
66050,46788,STANDARD,SPENCERVILLE,IN,41.27,-84.92,US
66051,46788,STANDARD,HURSHTOWN,IN,41.27,-84.92,US
66052,47385,STANDARD,SPICELAND,IN,39.83,-85.43,US
66053,47386,STANDARD,SPRINGPORT,IN,40.04,-85.39,US
66054,47386,STANDARD,LURAY,IN,40.04,-85.39,US
66055,47462,STANDARD,SPRINGVILLE,IN,38.94,-86.62,US
66056,47462,STANDARD,HOBBIEVILLE,IN,38.94,-86.62,US
66057,47462,STANDARD,POPCORN,IN,38.94,-86.62,US
66060,46985,STANDARD,STAR CITY,IN,40.95,-86.52,US
66063,47585,STANDARD,STENDAL,IN,38.27,-87.12,US
66064,47585,STANDARD,LOCKHART,IN,38.27,-87.12,US
66065,47585,STANDARD,ZOAR,IN,38.27,-87.12,US
66066,46180,STANDARD,STILESVILLE,IN,39.63,-86.63,US
66068,47387,STANDARD,STRAUGHN,IN,39.8,-85.29,US
66069,47387,STANDARD,DUDLEY,IN,39.8,-85.29,US
66072,47882,STANDARD,SULLIVAN,IN,39.09,-87.4,US
66073,47882,STANDARD,NEW LEBANON,IN,39.09,-87.4,US
66074,47882,STANDARD,LAKE SULLIVAN,IN,39.09,-87.4,US
